publication_date,meeting_date,committee,sponsor_raw,drug_raw,mapped_ticker,mapped_name,eligible,exclusion_reason,document_number,html_url,title
2024-01-30,2024-03-14,Oncologic Drugs Advisory Committee,,,,,True,,2024-01797,https://www.federalregister.gov/documents/2024/01/30/2024-01797/oncologic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for,Oncologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments
2024-02-02,,,,,,,False,no_meeting_date,2024-01709,https://www.federalregister.gov/documents/2024/02/02/2024-01709/medical-devices-quality-system-regulation-amendments,Medical Devices; Quality System Regulation Amendments
2024-02-05,2024-03-15,Oncologic Drugs Advisory Committee,,,,,True,,2024-02229,https://www.federalregister.gov/documents/2024/02/05/2024-02229/oncologic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for,Oncologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments
2024-02-06,2024-03-21,,,,,,True,,2024-02361,https://www.federalregister.gov/documents/2024/02/06/2024-02361/ophthalmic-devices-panel-of-the-medical-devices-advisory-committee-notice-of-meeting-fsyx-ocular,Ophthalmic Devices Panel of the Medical Devices Advisory Committee; Notice of Meeting-FSYX Ocular Pressure Adjusting Pump System
2024-02-08,2024-02-27,,,,,,True,,2024-02573,https://www.federalregister.gov/documents/2024/02/08/2024-02573/international-drug-scheduling-convention-on-psychotropic-substances-single-convention-on-narcotic,International Drug Scheduling; Convention on Psychotropic Substances; Single Convention on Narcotic Drugs; World Health Organization; Scheduling Recommendations; Butonitazene; 3-Chloromethcathinone; D
2024-02-09,2024-03-05,Vaccines and Related Biological Products Advisory Committee,,,,,True,,2024-02709,https://www.federalregister.gov/documents/2024/02/09/2024-02709/vaccines-and-related-biological-products-advisory-committee-notice-of-meeting-establishment-of-a,Vaccines and Related Biological Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments
2024-02-16,2024-02-16,,,,,,False,short_lead,2024-03302,https://www.federalregister.gov/documents/2024/02/16/2024-03302/request-for-nominations-for-voting-members-for-the-genetic-metabolic-diseases-advisory-committee,Request for Nominations for Voting Members for the Genetic Metabolic Diseases Advisory Committee; Amendment of Notice
2024-02-22,2024-02-22,,,,,,False,short_lead,2024-03618,https://www.federalregister.gov/documents/2024/02/22/2024-03618/advisory-committee-digital-health-advisory-committee-addition-to-list-of-standing-committees,Advisory Committee; Digital Health Advisory Committee; Addition to List of Standing Committees
2024-03-04,2024-05-16,Vaccines and Related Biological Products Advisory Committee,,,,,True,,2024-04523,https://www.federalregister.gov/documents/2024/03/04/2024-04523/vaccines-and-related-biological-products-advisory-committee-notice-of-meeting-establishment-of-a,Vaccines and Related Biological Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments: Selection of Strain(s) To Be Included in the 2024 to 2025 Formul
2024-03-06,2024-03-06,,,,,,False,short_lead,2024-04751,https://www.federalregister.gov/documents/2024/03/06/2024-04751/advisory-committee-genetic-metabolic-diseases-advisory-committee-addition-to-list-of-standing,Advisory Committee; Genetic Metabolic Diseases Advisory Committee; Addition to List of Standing Committees
2024-03-07,,Gastrointestinal Drugs Advisory Committee,,,,,False,no_meeting_date,2024-04845,https://www.federalregister.gov/documents/2024/03/07/2024-04845/advisory-committee-gastrointestinal-drugs-advisory-committee-renewal,Advisory Committee; Gastrointestinal Drugs Advisory Committee; Renewal
2024-03-11,2024-05-09,,,,,,True,,2024-05074,https://www.federalregister.gov/documents/2024/03/11/2024-05074/blood-products-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for,Blood Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Strategies for Testing Blood Donations for Malaria Infection
2024-03-12,,,,,,,False,no_meeting_date,2024-05218,https://www.federalregister.gov/documents/2024/03/12/2024-05218/advisory-committee-pharmaceutical-science-and-clinical-pharmacology-advisory-committee-renewal,Advisory Committee; Pharmaceutical Science and Clinical Pharmacology Advisory Committee; Renewal
2024-03-20,2024-06-18,,,,,,True,,2024-05801,https://www.federalregister.gov/documents/2024/03/20/2024-05801/drug-products-or-categories-of-drug-products-that-present-demonstrable-difficulties-for-compounding,"Drug Products or Categories of Drug Products That Present Demonstrable Difficulties for Compounding Under Sections 503A or 503B of the Federal Food, Drug, and Cosmetic Act"
2024-03-26,2024-05-28,,,,,,True,,2024-06037,https://www.federalregister.gov/documents/2024/03/26/2024-06037/banned-devices-proposal-to-ban-electrical-stimulation-devices-for-self-injurious-or-aggressive,Banned Devices; Proposal To Ban Electrical Stimulation Devices for Self-Injurious or Aggressive Behavior
2024-03-26,2024-04-12,Oncologic Drugs Advisory Committee,,,,,True,,2024-06314,https://www.federalregister.gov/documents/2024/03/26/2024-06314/oncologic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for,Oncologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Use of Minimal Residual Disease as an Endpoint in Multiple Myeloma Clinical Trials
2024-04-05,2024-06-04,,,,,,True,,2024-07254,https://www.federalregister.gov/documents/2024/04/05/2024-07254/request-for-nominations-for-voting-members-for-the-patient-engagement-advisory-committee,Request for Nominations for Voting Members for the Patient Engagement Advisory Committee
2024-04-05,2024-05-06,,,,,,True,,2024-07261,https://www.federalregister.gov/documents/2024/04/05/2024-07261/request-for-nominations-on-device-good-manufacturing-practice-advisory-committee,Request for Nominations on Device Good Manufacturing Practice Advisory Committee
2024-04-05,2024-05-22,Oncologic Drugs Advisory Committee,,,,,True,,2024-07273,https://www.federalregister.gov/documents/2024/04/05/2024-07273/pediatric-oncology-subcommittee-of-the-oncologic-drugs-advisory-committee-notice-of-meeting,Pediatric Oncology Subcommittee of the Oncologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-General Topic
2024-04-18,,Oncologic Drugs Advisory Committee,,PEPAXTO,,,False,no_meeting_date,2024-08274,https://www.federalregister.gov/documents/2024/04/18/2024-08274/final-decision-on-withdrawal-of-pepaxto-melphalan-flufenamide-following-appeal-of-the-proposal-to,Final Decision on Withdrawal of PEPAXTO (melphalan flufenamide) Following Appeal of the Proposal To Withdraw Approval; Availability of Final Decision
2024-04-23,2024-05-23,,,,,,True,,2024-08656,https://www.federalregister.gov/documents/2024/04/23/2024-08656/molecular-and-clinical-genetics-panel-of-the-medical-devices-advisory-committee-notice-of,Molecular and Clinical Genetics Panel of the Medical Devices Advisory Committee; Notice of Meeting-Guardant Shield Blood Collection Kit
2024-04-29,2024-05-24,Endocrinologic and Metabolic Drugs Advisory Committee,,,,,True,,2024-09158,https://www.federalregister.gov/documents/2024/04/29/2024-09158/endocrinologic-and-metabolic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public,Endocrinologic and Metabolic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Biologics License Application 761326 for NNC0148-0287 Injection (Insuli
2024-04-30,2024-06-13,,,,,,True,,2024-09014,https://www.federalregister.gov/documents/2024/04/30/2024-09014/listening-session-optimizing-the-food-and-drug-administrations-use-of-and-processes-for-advisory,Listening Session: Optimizing the Food and Drug Administration's Use of and Processes for Advisory Committees; Public Meeting; Request for Comments
2024-05-02,2024-06-03,,,,,,True,,2024-09532,https://www.federalregister.gov/documents/2024/05/02/2024-09532/request-for-nominations-of-a-nonvoting-representative-of-the-interest-of-tobacco-growers-on-the,Request for Nominations of a Nonvoting Representative of the Interest of Tobacco Growers on the Tobacco Products Scientific Advisory Committee
2024-05-06,2024-07-05,,,,,,True,,2024-08935,https://www.federalregister.gov/documents/2024/05/06/2024-08935/medical-devices-laboratory-developed-tests,Medical Devices; Laboratory Developed Tests
2024-05-06,2024-07-05,,,,,,True,,2024-09153,https://www.federalregister.gov/documents/2024/05/06/2024-09153/standards-for-the-growing-harvesting-packing-and-holding-of-produce-for-human-consumption-relating,"Standards for the Growing, Harvesting, Packing, and Holding of Produce for Human Consumption Relating to Agricultural Water"
2024-05-06,2024-06-26,,,,,,True,,2024-09786,https://www.federalregister.gov/documents/2024/05/06/2024-09786/the-tobacco-products-scientific-advisory-committee-notice-of-meeting,The Tobacco Products Scientific Advisory Committee; Notice of Meeting
2024-05-08,2024-06-10,Peripheral and Central Nervous System Drugs Advisory Committee,,,,,True,,2024-10051,https://www.federalregister.gov/documents/2024/05/08/2024-10051/peripheral-and-central-nervous-system-drugs-advisory-committee-notice-of-meeting-establishment-of-a,"Peripheral and Central Nervous System Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Biologics License Application 761248, for Donanemab Solution f"
2024-05-08,2024-06-04,Psychopharmacologic Drugs Advisory Committee,,,,,True,,2024-10053,https://www.federalregister.gov/documents/2024/05/08/2024-10053/psychopharmacologic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket,Psychopharmacologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Midomafetamine Capsules
2024-05-22,2024-06-21,,,,,,True,,2024-11178,https://www.federalregister.gov/documents/2024/05/22/2024-11178/request-for-nominations-on-public-advisory-panels-of-the-medical-devices-advisory-committee,Request for Nominations on Public Advisory Panels of the Medical Devices Advisory Committee
2024-05-22,2024-06-05,Vaccines and Related Biological Products Advisory Committee,,,,,True,,2024-11216,https://www.federalregister.gov/documents/2024/05/22/2024-11216/vaccines-and-related-biological-products-advisory-committee-amendment-of-notice-selection-of-the,Vaccines and Related Biological Products Advisory Committee; Amendment of Notice-Selection of the 2024 to 2025 Formula for COVID-19 Vaccines
2024-05-30,2024-05-30,,,,,,False,short_lead,2024-11811,https://www.federalregister.gov/documents/2024/05/30/2024-11811/advisory-committee-science-advisory-board-to-the-national-center-for-toxicological-research,Advisory Committee; Science Advisory Board to the National Center for Toxicological Research; Termination; Removal From List of Standing Committees
2024-06-03,,,,,,,False,no_meeting_date,2024-11893,https://www.federalregister.gov/documents/2024/06/03/2024-11893/statement-of-organization-functions-and-delegations-of-authority,"Statement of Organization, Functions, and Delegations of Authority"
2024-06-07,,,,,,,False,no_meeting_date,2024-12525,https://www.federalregister.gov/documents/2024/06/07/2024-12525/advisory-committee-arthritis-advisory-committee-renewal,Advisory Committee; Arthritis Advisory Committee; Renewal
2024-06-07,,,,,,,False,no_meeting_date,2024-12528,https://www.federalregister.gov/documents/2024/06/07/2024-12528/advisory-committee-obstetrics-reproductive-and-urologic-drugs-advisory-renewal,"Advisory Committee; Obstetrics, Reproductive and Urologic Drugs Advisory; Renewal"
2024-06-07,2024-07-25,Oncologic Drugs Advisory Committee,,,,,True,,2024-12532,https://www.federalregister.gov/documents/2024/06/07/2024-12532/oncologic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for,Oncologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Supplemental Biologics License Application 761069/S-043 for IMFINZI (durvalumab) Injection
2024-06-12,2024-06-12,,,,,,False,short_lead,2024-12784,https://www.federalregister.gov/documents/2024/06/12/2024-12784/the-tobacco-products-scientific-advisory-committee-notice-of-meeting-amendment-of-notice,The Tobacco Products Scientific Advisory Committee; Notice of Meeting; Amendment of Notice
2024-06-13,2024-07-29,Oncologic Drugs Advisory Committee,,,,,True,,2024-12999,https://www.federalregister.gov/documents/2024/06/13/2024-12999/request-for-nominations-for-individuals-and-consumer-organizations-for-advisory-committees,Request for Nominations for Individuals and Consumer Organizations for Advisory Committees
2024-06-21,2024-07-22,Cardiovascular and Renal Drugs Advisory Committee,,,,,True,,2024-13672,https://www.federalregister.gov/documents/2024/06/21/2024-13672/request-for-nominations-from-industry-organizations-interested-in-participating-in-the-selection,Request for Nominations From Industry Organizations Interested in Participating in the Selection Process for Nonvoting Industry Representatives and Request for Nominations for Nonvoting Industry Repre
2024-07-10,2024-08-02,,,,,,True,,2024-15127,https://www.federalregister.gov/documents/2024/07/10/2024-15127/genetic-metabolic-diseases-advisory-committee-notice-of-meeting-establishment-of-a-public-docket,"Genetic Metabolic Diseases Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-New Drug Application 214927, for Arimoclomol"
2024-07-10,2024-07-10,,,,,,False,short_lead,2024-15136,https://www.federalregister.gov/documents/2024/07/10/2024-15136/advisory-committee-allergenic-products-advisory-committee-termination-removal-from-list-of-standing,Advisory Committee; Allergenic Products Advisory Committee; Termination; Removal From List of Standing Committees
2024-07-29,2024-09-18,Pediatric Advisory Committee,,,,,True,,2024-16618,https://www.federalregister.gov/documents/2024/07/29/2024-16618/pediatric-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for-comments,Pediatric Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments
2024-07-29,,Pulmonary-Allergy Drugs Advisory Committee,,,,,False,no_meeting_date,2024-16629,https://www.federalregister.gov/documents/2024/07/29/2024-16629/advisory-committee-pulmonary-allergy-drugs-advisory-committee-renewal,Advisory Committee; Pulmonary-Allergy Drugs Advisory Committee; Renewal
2024-07-30,,,,,,,False,no_meeting_date,2024-16667,https://www.federalregister.gov/documents/2024/07/30/2024-16667/advisory-committee-pharmacy-compounding-advisory-committee-renewal,Advisory Committee; Pharmacy Compounding Advisory Committee; Renewal
2024-08-02,,Psychopharmacologic Drugs Advisory Committee,,,,,False,no_meeting_date,2024-17089,https://www.federalregister.gov/documents/2024/08/02/2024-17089/advisory-committee-psychopharmacologic-drugs-advisory-committee-renewal,Advisory Committee; Psychopharmacologic Drugs Advisory Committee; Renewal
2024-08-05,,,,,,,False,no_meeting_date,2024-17243,https://www.federalregister.gov/documents/2024/08/05/2024-17243/advisory-committee-drug-safety-and-risk-management-advisory-committee-renewal,Advisory Committee; Drug Safety and Risk Management Advisory Committee; Renewal
2024-08-05,,,,,,,False,no_meeting_date,2024-17248,https://www.federalregister.gov/documents/2024/08/05/2024-17248/advisory-committee-anesthetic-and-analgesic-drug-products-advisory-committee-renewal,Advisory Committee; Anesthetic and Analgesic Drug Products Advisory Committee; Renewal
2024-08-08,,,,,,,False,no_meeting_date,2024-17518,https://www.federalregister.gov/documents/2024/08/08/2024-17518/advisory-committee-blood-products-advisory-committee-renewal,Advisory Committee; Blood Products Advisory Committee; Renewal
2024-08-08,2024-09-09,,,,,,True,,2024-17642,https://www.federalregister.gov/documents/2024/08/08/2024-17642/antimicrobial-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request,Antimicrobial Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-New Drug Application 213972 for Sulopenem Etzadroxil/Probenecid Tablets
2024-08-09,2024-11-19,Psychopharmacologic Drugs Advisory Committee,,,,,True,,2024-17752,https://www.federalregister.gov/documents/2024/08/09/2024-17752/joint-meeting-of-the-drug-safety-and-risk-management-advisory-committee-and-the-psychopharmacologic,Joint Meeting of the Drug Safety and Risk Management Advisory Committee and the Psychopharmacologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-
2024-08-12,2024-09-13,Gastrointestinal Drugs Advisory Committee,,,,,True,,2024-17926,https://www.federalregister.gov/documents/2024/08/12/2024-17926/gastrointestinal-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request,Gastrointestinal Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Supplemental New Drug Application 207999 S-011 for OCALIVA (obeticholic acid) Oral 
2024-08-13,,,,,,,False,no_meeting_date,2024-18004,https://www.federalregister.gov/documents/2024/08/13/2024-18004/advisory-committee-peripheral-and-central-nervous-system-drugs-advisory-committee-renewal,Advisory Committee; Peripheral and Central Nervous System Drugs Advisory Committee; Renewal
2024-08-15,2024-10-07,,,,,,True,,2024-18263,https://www.federalregister.gov/documents/2024/08/15/2024-18263/science-board-to-the-food-and-drug-administration-advisory-committee-notice-of-meeting,Science Board to the Food and Drug Administration Advisory Committee; Notice of Meeting
2024-08-20,2024-09-20,Vaccines and Related Biological Products Advisory Committee,,,,,True,,2024-18617,https://www.federalregister.gov/documents/2024/08/20/2024-18617/vaccines-and-related-biological-products-advisory-committee-notice-of-meeting-establishment-of-a,Vaccines and Related Biological Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments
2024-08-23,2024-08-23,Endocrinologic and Metabolic Drugs Advisory Committee,,ITCA,,,False,short_lead,2024-18898,https://www.federalregister.gov/documents/2024/08/23/2024-18898/final-decision-on-the-proposal-to-refuse-to-approve-a-new-drug-application-for-itca-650,Final Decision on the Proposal To Refuse To Approve a New Drug Application for ITCA 650
2024-08-23,2024-09-26,Oncologic Drugs Advisory Committee,,tislelizumab,,,True,,2024-18970,https://www.federalregister.gov/documents/2024/08/23/2024-18970/oncologic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for,Oncologic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Immune Checkpoint Inhibitors in Patients With Unresectable or Metastatic Gastric and Gastr
2024-08-28,2024-10-30,,,,,,True,,2024-19323,https://www.federalregister.gov/documents/2024/08/28/2024-19323/patient-engagement-advisory-committee-notice-of-meeting-patient-centered-informed-consent-in,Patient Engagement Advisory Committee; Notice of Meeting-Patient-Centered Informed Consent in Clinical Study
2024-09-06,2024-10-10,Cardiovascular and Renal Drugs Advisory Committee,,,,,True,,2024-20062,https://www.federalregister.gov/documents/2024/09/06/2024-20062/cardiovascular-and-renal-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket,Cardiovascular and Renal Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-New Drug Application 215244 for Elamipretide Hydrochloride Injection
2024-09-13,2024-11-07,,,,,,True,,2024-20889,https://www.federalregister.gov/documents/2024/09/13/2024-20889/general-and-plastic-surgery-devices-panel-of-the-medical-devices-advisory-committee-notice-of,General and Plastic Surgery Devices Panel of the Medical Devices Advisory Committee; Notice of Meeting; Establishment of Public Docket; Request for Comments-ProSense Cryoablation System
2024-09-17,2024-11-20,,,,,,True,,2024-21074,https://www.federalregister.gov/documents/2024/09/17/2024-21074/digital-health-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request-for,Digital Health Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Total Product Lifecycle Considerations for Generative Artificial Intelligence-Enabled Medic
2024-09-18,2024-10-29,,,Ipamorelin,,,True,,2024-21241,https://www.federalregister.gov/documents/2024/09/18/2024-21241/pharmacy-compounding-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request,Pharmacy Compounding Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Bulk Drug Substances Nominated for Inclusion on the Section 503A Bulk Drug Substances
2024-09-19,2024-10-10,Vaccines and Related Biological Products Advisory Committee,,,,,True,,2024-21431,https://www.federalregister.gov/documents/2024/09/19/2024-21431/vaccines-and-related-biological-products-advisory-committee-notice-of-meeting-establishment-of-a,Vaccines and Related Biological Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments: Strain Selection for Influenza Vaccines
2024-09-23,2024-10-23,,,,,,True,,2024-21616,https://www.federalregister.gov/documents/2024/09/23/2024-21616/microbiology-devices-reclassification-of-cytomegalovirus-deoxyribonucleic-acid-quantitative-assay,Microbiology Devices; Reclassification of Cytomegalovirus Deoxyribonucleic Acid Quantitative Assay Devices Intended for Transplant Patient Management
2024-09-25,2024-11-25,,,,,,True,,2024-21932,https://www.federalregister.gov/documents/2024/09/25/2024-21932/microbiology-devices-reclassification-of-antigen-antibody-and-nucleic-acid-based-hepatitis-b-virus,"Microbiology Devices; Reclassification of Antigen, Antibody, and Nucleic Acid-Based Hepatitis B Virus Assay Devices"
2024-09-30,2024-11-14,Oncologic Drugs Advisory Committee,,,,,True,,2024-22292,https://www.federalregister.gov/documents/2024/09/30/2024-22292/request-for-nominations-for-individuals-and-consumer-organizations-for-advisory-committees,Request for Nominations for Individuals and Consumer Organizations for Advisory Committees
2024-10-02,2024-11-21,"Cellular, Tissue, and Gene Therapies Advisory Committee",,,,,True,,2024-22561,https://www.federalregister.gov/documents/2024/10/02/2024-22561/cellular-tissue-and-gene-therapies-advisory-committee-notice-of-meeting-establishment-of-a-public,"Cellular, Tissue, and Gene Therapies Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Supplemental Biologics License Application 125586/546 From AstraZenec"
2024-10-02,2024-10-31,Endocrinologic and Metabolic Drugs Advisory Committee,,,,,True,,2024-22570,https://www.federalregister.gov/documents/2024/10/02/2024-22570/endocrinologic-and-metabolic-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public,Endocrinologic and Metabolic Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-New Drug Application 210934 for Sotagliflozin Oral Tablet
2024-10-24,2024-12-12,Vaccines and Related Biological Products Advisory Committee,,,,,True,,2024-24713,https://www.federalregister.gov/documents/2024/10/24/2024-24713/vaccines-and-related-biological-products-advisory-committee-notice-of-meeting-establishment-of-a,Vaccines and Related Biological Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments
2024-10-25,2024-12-04,,,,,,True,,2024-24828,https://www.federalregister.gov/documents/2024/10/25/2024-24828/pharmacy-compounding-advisory-committee-notice-of-meeting-establishment-of-a-public-docket-request,Pharmacy Compounding Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Bulk Drug Substances Nominated for Inclusion on the Section 503A Bulk Drug Substances
2024-11-01,2024-11-20,,,,,,True,,2024-25458,https://www.federalregister.gov/documents/2024/11/01/2024-25458/reauthorization-of-the-over-the-counter-monograph-drug-user-fee-program-public-meeting-request-for,Reauthorization of the Over-The-Counter Monograph Drug User Fee Program; Public Meeting; Request for Comments
2024-11-27,,Oncologic Drugs Advisory Committee,,,,,False,no_meeting_date,2024-27797,https://www.federalregister.gov/documents/2024/11/27/2024-27797/advisory-committee-oncologic-drugs-advisory-committee-renewal,Advisory Committee; Oncologic Drugs Advisory Committee; Renewal
2024-12-02,2025-01-10,,,,,,True,,2024-28210,https://www.federalregister.gov/documents/2024/12/02/2024-28210/anesthetic-and-analgesic-drug-products-advisory-committee-notice-of-meeting-establishment-of-a,Anesthetic and Analgesic Drug Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Biologics License Application 761393 for Condoliase Injection
2024-12-09,2025-02-05,,,,,,True,,2024-28811,https://www.federalregister.gov/documents/2024/12/09/2024-28811/joint-meeting-of-the-drug-safety-and-risk-management-advisory-committee-and-the-anesthetic-and,Joint Meeting of the Drug Safety and Risk Management Advisory Committee and the Anesthetic and Analgesic Drug Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request 
2024-12-12,,,,,,,False,no_meeting_date,2024-29231,https://www.federalregister.gov/documents/2024/12/12/2024-29231/advisory-committee-science-board-to-the-food-and-drug-administration-renewal,Advisory Committee; Science Board to the Food and Drug Administration; Renewal
2024-12-26,2025-01-27,Nonprescription Drugs Advisory Committee,,,,,True,,2024-30261,https://www.federalregister.gov/documents/2024/12/26/2024-30261/nonprescription-drug-product-with-an-additional-condition-for-nonprescription-use,Nonprescription Drug Product With an Additional Condition for Nonprescription Use
2024-12-26,2024-12-26,,,,,,False,short_lead,2024-30782,https://www.federalregister.gov/documents/2024/12/26/2024-30782/privacy-act-of-1974-system-of-records,Privacy Act of 1974; System of Records
2024-12-27,2025-02-25,,,,,,True,,2024-29957,https://www.federalregister.gov/documents/2024/12/27/2024-29957/food-labeling-nutrient-content-claims-definition-of-term-healthy,Food Labeling: Nutrient Content Claims; Definition of Term “Healthy”
2024-12-27,2024-12-27,,,Buprenorphine,,,False,short_lead,2024-30776,https://www.federalregister.gov/documents/2024/12/27/2024-30776/modifications-to-labeling-of-buprenorphine-containing-transmucosal-products-for-the-treatment-of,Modifications to Labeling of Buprenorphine-Containing Transmucosal Products for the Treatment of Opioid Dependence
2024-12-30,2025-02-20,,,,,,True,,2024-31260,https://www.federalregister.gov/documents/2024/12/30/2024-31260/general-and-plastic-surgery-devices-panel-of-the-medical-devices-advisory-committee-notice-of,General and Plastic Surgery Devices Panel of the Medical Devices Advisory Committee; Notice of Meeting; Establishment of Public Docket; Request for Comments-Dermal Fillers
2024-12-30,2025-02-13,Oncologic Drugs Advisory Committee,,,,,True,,2024-31270,https://www.federalregister.gov/documents/2024/12/30/2024-31270/request-for-nominations-for-individuals-and-consumer-organizations-for-advisory-committees,Request for Nominations for Individuals and Consumer Organizations for Advisory Committees
2024-12-30,2025-01-29,,,,,,True,,2024-31272,https://www.federalregister.gov/documents/2024/12/30/2024-31272/request-for-nominations-of-individuals-and-industry-organizations-for-the-patient-engagement,Request for Nominations of Individuals and Industry Organizations for the Patient Engagement Advisory Committee
2024-12-30,2025-02-28,Oncologic Drugs Advisory Committee,,,,,True,,2024-31305,https://www.federalregister.gov/documents/2024/12/30/2024-31305/combined-food-and-drug-administration-and-sponsor-oncologic-drugs-advisory-committee-briefing,Combined Food and Drug Administration and Sponsor Oncologic Drugs Advisory Committee Briefing Document; Draft Guidance for Industry; Availability
2024-12-30,2025-02-24,Cardiovascular and Renal Drugs Advisory Committee,,,,,True,,2024-31309,https://www.federalregister.gov/documents/2024/12/30/2024-31309/cardiovascular-and-renal-drugs-advisory-committee-notice-of-meeting-establishment-of-a-public-docket,Cardiovascular and Renal Drugs Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments-Supplemental New Drug Application 218276 S-004 for FABHALTA (iptacopan) Ora
2024-12-31,,,,,,,False,no_meeting_date,2024-31363,https://www.federalregister.gov/documents/2024/12/31/2024-31363/advisory-committee-dermatologic-and-ophthalmic-drugs-advisory-committee-renewal,Advisory Committee; Dermatologic and Ophthalmic Drugs Advisory Committee; Renewal
2025-01-06,2025-03-07,,,,,,True,,2024-31703,https://www.federalregister.gov/documents/2025/01/06/2024-31703/request-for-nominations-of-voting-members-on-a-public-advisory-committee-national-mammography,Request for Nominations of Voting Members on a Public Advisory Committee; National Mammography Quality Assurance Advisory Committee
2025-01-07,2025-03-10,,,,,,True,,2024-31540,https://www.federalregister.gov/documents/2025/01/07/2024-31540/pulse-oximeters-for-medical-purposes-non-clinical-and-clinical-performance-testing-labeling-and,"Pulse Oximeters for Medical Purposes-Non-Clinical and Clinical Performance Testing, Labeling, and Premarket Submission Recommendations; Draft Guidance for Industry and Food and Drug Administration Sta"
2025-01-07,2025-01-07,,,,,,False,short_lead,2024-31547,https://www.federalregister.gov/documents/2025/01/07/2024-31547/notifying-the-food-and-drug-administration-of-a-permanent-discontinuance-or-interruption-in,"Notifying the Food and Drug Administration of a Permanent Discontinuance or Interruption in Manufacturing of a Device Under Section 506J of the Federal Food, Drug, and Cosmetic Act; Guidance for Indus"
2025-01-10,2025-03-11,,,,,,True,,2025-00310,https://www.federalregister.gov/documents/2025/01/10/2025-00310/request-for-nominations-for-voting-members-on-a-public-advisory-committee-technical-electronic,Request for Nominations for Voting Members on a Public Advisory Committee; Technical Electronic Product Radiation Safety Standards Committee
2025-01-10,,,,,,,False,no_meeting_date,2025-00357,https://www.federalregister.gov/documents/2025/01/10/2025-00357/advisory-committee-antimicrobial-drugs-advisory-committee-renewal,Advisory Committee; Antimicrobial Drugs Advisory Committee; Renewal
2025-01-16,2025-09-15,,,,,,True,,2025-00397,https://www.federalregister.gov/documents/2025/01/16/2025-00397/tobacco-product-standard-for-nicotine-yield-of-cigarettes-and-certain-other-combusted-tobacco,Tobacco Product Standard for Nicotine Yield of Cigarettes and Certain Other Combusted Tobacco Products
2025-01-16,2025-05-16,,,,,,True,,2025-00778,https://www.federalregister.gov/documents/2025/01/16/2025-00778/food-labeling-front-of-package-nutrition-information,Food Labeling: Front-of-Package Nutrition Information
